Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
023,10.09. 19:00,DEN CUP,Vendsyssel FF,1:0,Vejle BK,1,Fussball - Dänemark Landspokalturneringen
024,10.09. 19:30,U21 EMQ,Bulgarien U21,0:0,Russland U21,X,Fussball - U21 EM Qualifikation
025,10.09. 19:45,U21 EMQ,Spanien U21,2:0,Montenegro U21,1,Fussball - U21 EM Qualifikation
026,10.09. 20:00,U21 EMQ,Kroatien U21,1:2,Schottland U21,2,Fussball - U21 EM Qualifikation
027,10.09. 20:00,U21 EMQ,Belgien U21,0:0,Bosnien-Herz. U21,X,Fussball - U21 EM Qualifikation
028,10.09. 20:00,U21 EMQ,Wales U21,1:5,Deutschland U21,2,Fussball - U21 EM Qualifikation
029,10.09. 20:30,INT FS,Ukraine,2:2,Nigeria,X,Fussball - Internationale Freundschaftsspiele
030,10.09. 20:45,INT FS,Irland,3:1,Bulgarien,1,Fussball - Internationale Freundschaftsspiele
031,10.09. 20:45,EM Q,Montenegro,0:3,Tschechien,2,Fussball - Europameisterschaft Qualifikation
032,10.09. 20:45,EM Q,Montenegro+1,1:3,Tschechien,2,Fussball - Europameisterschaft Qualifikation
033,10.09. 20:45,EM Q,England,5:3,Kosovo,1,Fussball - Europameisterschaft Qualifikation
034,10.09. 20:45,EM Q,England,5:5,Kosovo+2,X,Fussball - Europameisterschaft Qualifikation
035,10.09. 20:45,EM Q,Albanien,4:2,Island,1,Fussball - Europameisterschaft Qualifikation
036,10.09. 20:45,EM Q,Luxemburg,1:3,Serbien,2,Fussball - Europameisterschaft Qualifikation
037,10.09. 20:45,EM Q,Moldawien,0:4,Türkei,2,Fussball - Europameisterschaft Qualifikation
038,10.09. 20:45,EM Q,Frankreich,3:4,Andorra+4,2,Fussball - Europameisterschaft Qualifikation
039,10.09. 20:45,EM Q,Litauen+2,3:5,Portugal,2,Fussball - Europameisterschaft Qualifikation
040,10.09. 20:45,ENG LC,Grimsby Town,0:0,Macclesfield Town,X,Fussball - England Liga Cup
041,10.09. 20:45,WAL 1,Connah's Quay,1:0,Newi Cefn Druids,1,Fussball - Wales Premier League
042,10.09. 20:45,WAL 1,The New Saints FC,2:1,Newtown AFC,1,Fussball - Wales Premier League
043,11.09. 02:00,BRA 1,SE Palmeiras SP,3:0,Fluminense RJ,1,Fussball - Brasilien Brasilero Serie A
044,11.09. 02:00,INT FS,USA,1:1,Uruguay,X,Fussball - Internationale Freundschaftsspiele
045,11.09. 02:00,INT FS,Ekuador,3:0,Bolivien,1,Fussball - Internationale Freundschaftsspiele
046,11.09. 02:00,INT FS,Kolumbien*,0:0,Venezuela,X,Fussball - Internationale Freundschaftsspiele
047,11.09. 03:30,INT FS,Honduras,2:1,Chile,1,Fussball - Internationale Freundschaftsspiele
048,11.09. 04:00,INT FS,Argentinien*,4:0,Mexiko,1,Fussball - Internationale Freundschaftsspiele
049,11.09. 05:00,INT FS,Brasilien*,0:1,Peru,2,Fussball - Internationale Freundschaftsspiele
050,11.09. 11:00,KHL,Amur Chabarowsk,1:3,HC Barys,2,Eishockey - Kontinental Hockey League
051,11.09. 11:30,KHL,A. Vladivostok,1:3,Traktor Chelyab.,2,Eishockey - Kontinental Hockey League
052,11.09. 15:30,SLO CUP,NK Radomlje,2:2,ND Gorica,X,Fussball - Slowenien Cup
053,11.09. 17:30,EH CZE2,HC Dukla Jihlava,3:1,SK Kadan,1,Eishockey - Tschechische Republik 1. Liga
054,11.09. 17:30,EH CZE2,VHK Vsetin,3:3,HC Frydek Mistek,X,Eishockey - Tschechische Republik 1. Liga
055,11.09. 17:30,EH CZE2,Ceske Budejovice,3:2,H.Slavia Trebic,1,Eishockey - Tschechische Republik 1. Liga
056,11.09. 17:30,EH CZE2,HC Benatky Nad J.,0:4,HC Litomerice,2,Eishockey - Tschechische Republik 1. Liga
057,11.09. 17:30,EH CZE2,HC Chomutov,4:1,HC Banik Sokolov,1,Eishockey - Tschechische Republik 1. Liga
058,11.09. 18:00,KHL,Sev. Cherepovets,1:4,Jokerit Helsinki,2,Eishockey - Kontinental Hockey League
059,11.09. 18:00,KHL,Torp. Nowgorod,1:1,HK CSKA Moskau,X,Eishockey - Kontinental Hockey League
060,11.09. 18:00,KHL,Neftekhimik,3:0,Met. Magnitogorsk,1,Eishockey - Kontinental Hockey League
061,11.09. 18:00,EH CZE2,HC RT Torax Poruba,4:2,Havirov Panthers,1,Eishockey - Tschechische Republik 1. Liga
062,11.09. 18:00,EH CZE2,HC Slavia Prag,1:1,HC Slovan Ustecti,X,Eishockey - Tschechische Republik 1. Liga
063,11.09. 18:00,EH CZE2,HC Zubr Prerov,3:2,HK Prostejov,1,Eishockey - Tschechische Republik 1. Liga
064,11.09. 19:10,CL DAM,St.Pölten Damen,2:4,Twente Damen,2,Fussball - UEFA Champions League Damen
065,11.09. 20:00,DEN CUP,BK Fremad Amager,1:1,Lyngby BK,X,Fussball - Dänemark Landspokalturneringen
066,11.09. 20:30,CL DAM,Juventus Damen ITA,0:2,Barcelona D ESP,2,Fussball - UEFA Champions League Damen
067,11.09. 20:45,CL DAM,Hibernian D. SCO,1:4,Sl.Prag Damen CZE,2,Fussball - UEFA Champions League Damen
068,11.09. 23:00,VEN 1,Monagas SC,2:2,Zulia FC,X,Fussball - Venezuela Primera Divison
069,11.09. 21:30,VEN 1,Est. de Merida,1:2,Caracas FC,2,Fussball - Venezuela Primera Divison
070,11.09. 22:00,VEN 1,Portuguesa FC,1:0,Deportivo Lara,1,Fussball - Venezuela Primera Divison
071,12.09. 22:00,VEN 1,Carabobo FC,2:2,Zamora FC,X,Fussball - Venezuela Primera Divison
072,12.09. 23:00,VEN 1,Mineros Guayana,1:0,Trujillanos FC,1,Fussball - Venezuela Primera Divison
073,12.09. 00:00,VEN 1,Dvo. La Guaira,0:1,FC Metropolitanos,2,Fussball - Venezuela Primera Divison
074,11.09. 23:00,VEN 1,Atletico Venezuela,1:1,Aragua FC,X,Fussball - Venezuela Primera Divison
075,11.09. 23:00,CRC 1,ADR Jicaral,2:0,Municipal Grecia,1,Fussball - Costa Rica Primera División
076,11.09. 23:05,CRC 1,Limon FC,1:1,Perez Zeledon,X,Fussball - Costa Rica Primera División
077,12.09. 01:00,USA MLS,New York City FC,1:1,FC Toronto,X,Fussball - USA Major League Soccer
078,12.09. 02:30,USA MLS,Houston Dynamo,2:0,FC Minnesota Utd.,1,Fussball - USA Major League Soccer
079,12.09. 02:30,BRA CUP,Atletico PR,1:0,Internacional RS,1,Fussball - Brasilien Cup
080,12.09. 03:00,USA MLS,Colorado Rapids,2:1,LA Galaxy,1,Fussball - USA Major League Soccer
081,12.09. 03:30,USA MLS,Real Salt Lake,1:0,SJ Earthquakes,1,Fussball - USA Major League Soccer
082,12.09. 04:00,CRC 1,Deportivo Saprissa,3:1,AD SAN Carlos,1,Fussball - Costa Rica Primera División
083,12.09. 16:00,KHL,Salavat Yulaev Ufa,0:2,Avtomobilist,2,Eishockey - Kontinental Hockey League
084,12.09. 17:30,EH FIN,HPK Hämeenlinna,2:3,Kärpät Oulu,2,Eishockey - Finnland SM-Liiga
085,12.09. 18:00,ISR 2,Beitar Tel Aviv,1:0,Hap.Kat. Jerusalem,1,Fussball - Israel National League
086,12.09. 18:00,ISR 2,Hapoel Afula FC,0:2,I. Ramat Hasharon,2,Fussball - Israel National League
087,12.09. 18:00,ISR 2,M. Ahi Nazareth,1:0,Hapoel Nof Hagalil,1,Fussball - Israel National League
088,12.09. 18:00,ISR 2,Hapoel Rishon Lezi,1:0,Hapoel Akko,1,Fussball - Israel National League
089,12.09. 18:00,EH SVK,HC Kosice,1:2,Slovan Bratislava,2,Eishockey - Slowakei Extraliga
090,12.09. 18:00,EH NOR,Stavanger Oilers,8:3,Stjernen Hockey,1,Eishockey - Norwegen GET-Ligaen
091,12.09. 18:10,KHL,HK Dinamo Minsk,2:3,Sibir Nowosibirsk,2,Eishockey - Kontinental Hockey League
092,12.09. 18:30,KHL,HC Vityaz Podolsk,2:2,HC Sochi,X,Eishockey - Kontinental Hockey League
093,12.09. 18:30,KHL,Spartak Moskau,5:1,HK Dinamo Riga,1,Eishockey - Kontinental Hockey League
094,12.09. 18:30,KHL,Lok. Jaroslawl,5:2,Dynamo Moskau,1,Eishockey - Kontinental Hockey League
095,12.09. 18:30,EH CZE,Sparta Prag,6:6,HC Pilsen,X,Eishockey - Tschechische Republik Extraliga
096,12.09. 19:00,CL DAM,Florenz Damen,0:4,Arsenal Damen ENG,2,Fussball - UEFA Champions League Damen
097,12.09. 19:00,HB GER,THW Kiel,28:24,Flensburg-Handew.,1,Handball - Deutsche Handball Bundesliga
098,12.09. 19:00,HB GER,TSV GWD Minden,29:23,Ludwigshafen,1,Handball - Deutsche Handball Bundesliga
099,12.09. 19:00,HB GER,MT Melsungen,31:29,SC Magdeburg,1,Handball - Deutsche Handball Bundesliga
100,12.09. 20:10,SLO 1,NK Domzale,0:0,NS Mura,X,Fussball - Slowenien PrvaLiga Telekom
101,11.09. 22:00,VEN 1,Lala FC,0:4,Llaneros FC,2,Fussball - Venezuela Primera Divison
102,12.09. 22:00,VEN 1,Estud. de Caracas,0:1,Deportivo Tachira,2,Fussball - Venezuela Primera Divison
103,13.09. 02:30,BRA 2,AA Ponte Preta SP,0:1,Vila Nova GO,2,Fussball - Brasilien Brasilero Serie B
104,13.09. 04:00,CRC 1,Santos de Guapiles,2:1,CS Cartagines,1,Fussball - Costa Rica Primera División
105,13.09. 02:20,NFL,Carolina Panthers,14:20,Tampa Bay Buccan.,2,Football - USA NFL
106,14.09. 17:00,AUT BL,SK Sturm Graz,0:2,LASK Linz,2,Fussball - Österreich Bundesliga
107,14.09. 17:00,AUT BL,SV Mattersburg,0:2,WSG Swarovs. Tirol,2,Fussball - Österreich Bundesliga
108,14.09. 17:00,AUT BL,Red Bull Salzburg,7:2,TSV Hartberg,1,Fussball - Österreich Bundesliga
109,15.09. 14:30,AUT BL,SK Rapid Wien,5:0,Admira Wacker,1,Fussball - Österreich Bundesliga
110,15.09. 14:30,AUT BL,SCR Altach,6:0,SKN St. Pölten,1,Fussball - Österreich Bundesliga
111,15.09. 17:00,AUT BL,Wolfsberger AC,3:0,FK Austria Wien,1,Fussball - Österreich Bundesliga
112,13.09. 20:30,GER BL,Fortuna Düsseldorf,1:1,VfL Wolfsburg,X,Fussball - Deutschland Bundesliga
113,14.09. 15:30,GER BL,Bor. Dortmund,4:0,Bayer Leverkusen,1,Fussball - Deutschland Bundesliga
114,14.09. 15:30,GER BL,FSV Mainz 05,2:1,Hertha BSC,1,Fussball - Deutschland Bundesliga
115,14.09. 15:30,GER BL,FC Augsburg,2:1,Eintr. Frankfurt,1,Fussball - Deutschland Bundesliga
116,14.09. 15:30,GER BL,1. FC Köln,0:1,Mönchengladbach,2,Fussball - Deutschland Bundesliga
117,14.09. 15:30,GER BL,FC Union Berlin,1:2,Werder Bremen,2,Fussball - Deutschland Bundesliga
118,14.09. 18:30,GER BL,RB Leipzig,1:1,FC Bayern München,X,Fussball - Deutschland Bundesliga
119,15.09. 15:30,GER BL,TSG Hoffenheim,0:3,SC Freiburg,2,Fussball - Deutschland Bundesliga
120,15.09. 18:00,GER BL,SC Paderborn,1:5,FC Schalke 04,2,Fussball - Deutschland Bundesliga
