Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
035,08.10. 20:45,IRL 1,Waterford United,2:0,FC Sligo Rovers,1,Fussball - Irland Premier Division
036,09.10. 12:00,JPN LC,Kawasaki Frontale,3:1,Kashima Antlers,1,Fussball - Japan Nabisco Cup
037,09.10. 12:00,JPN LC,Gamba Osaka,2:1,Hokkaido Consadole,1,Fussball - Japan Nabisco Cup
038,09.10. 16:00,KHL,Salavat Yulaev Ufa,1:2,HC Barys,2,Eishockey - Kontinental Hockey League
039,09.10. 16:00,KHL,Traktor Chelyab.,3:2,Dynamo Moskau,1,Eishockey - Kontinental Hockey League
040,09.10. 17:00,EH CL,HC Trinec CZE,1:1,HC Lausanne SUI,X,Eishockey - Champions Hockey League
041,09.10. 17:30,EH CZE,HC Karlsbad,3:3,HC Litvinov,X,Eishockey - Tschechische Republik Extraliga
042,09.10. 18:00,EH CL,Pelicans Lahti FIN,2:4,Yunost Minsk BLR,2,Eishockey - Champions Hockey League
043,09.10. 18:00,KHL,Torp. Nowgorod,4:2,HC Vityaz Podolsk,1,Eishockey - Kontinental Hockey League
044,09.10. 18:30,KHL,Sev. Cherepovets,3:2,Spartak Moskau,1,Eishockey - Kontinental Hockey League
045,09.10. 18:30,KHL,HK Dinamo Riga,3:2,HK Dinamo Minsk,1,Eishockey - Kontinental Hockey League
046,09.10. 18:30,BB EC,Galatasaray SK TUR,92:79,Oldenburg GER,1,Basketball - Eurocup
047,09.10. 18:30,INT FS,Bahrain,2:3,Aserbaidschan,2,Fussball - Internationale Freundschaftsspiele
048,09.10. 19:00,DEN CUP,Vendsyssel FF,0:2,FC Nordsjaelland,2,Fussball - Dänemark Landspokalturneringen
049,09.10. 19:00,HB AUT,Bregenz Handball,25:23,HSG Graz,1,Handball - Österreich HLA
050,09.10. 19:30,HB AUT,Alpla HC Hard,27:30,SC Ferlach,2,Handball - Österreich HLA
051,09.10. 19:30,EH CL,KAC Klagenfurt AUT,3:6,EHC Biel SUI,2,Eishockey - Champions Hockey League
052,09.10. 19:45,EH CL,EV Zug SUI,5:2,HC Pilsen CZE,1,Eishockey - Champions Hockey League
053,09.10. 20:15,BB EC,Mor. Andorra ESP,97:78,Ratiopharm Ulm GER,1,Basketball - Eurocup
054,09.10. 20:45,INT FS,Deutschland,2:2,Argentinien,X,Fussball - Internationale Freundschaftsspiele
055,09.10. 20:45,INT FS,Deutschland,2:3,Argentinien+1,2,Fussball - Internationale Freundschaftsspiele
056,09.10. 20:45,INT FS,Deutschland+1,3:2,Argentinien,1,Fussball - Internationale Freundschaftsspiele
057,09.10. 21:00,URU 1,CA Progreso,2:1,RC Montevideo,1,Fussball - Uruguay Primera Division
058,09.10. 21:00,URU 1,CA Fenix,1:2,CA Boston River,2,Fussball - Uruguay Primera Division
059,09.10. 23:00,COL 1,Alianza Petrolera,2:2,Deportivo Pasto,X,Fussball - Kolumbien Primera Liga
060,10.10. 00:00,COL 1,Deportes Tolima,2:0,Los Millonarios,1,Fussball - Kolumbien Primera Liga
061,10.10. 00:15,BRA 1,Botafogo RJ,3:1,Goias EC GO,1,Fussball - Brasilien Brasilero Serie A
062,10.10. 00:15,BRA 1,CSA AL,1:0,Internacional RS,1,Fussball - Brasilien Brasilero Serie A
063,10.10. 01:30,BRA 1,Fortaleza EC CE,2:0,Chapecoense SC,1,Fussball - Brasilien Brasilero Serie A
064,10.10. 02:00,BRA 1,Gremio RS,2:1,Ceara CE,1,Fussball - Brasilien Brasilero Serie A
065,10.10. 02:00,BRA 1,EC Bahia BA,0:0,Sao Paulo SP,X,Fussball - Brasilien Brasilero Serie A
066,10.10. 02:30,BRA 1,Cruzeiro EC MG,0:0,Fluminense RJ,X,Fussball - Brasilien Brasilero Serie A
067,10.10. 02:30,BRA 1,Santos SP,2:0,SE Palmeiras SP,1,Fussball - Brasilien Brasilero Serie A
068,10.10. 14:00,INT FS,Brasilien*,1:1,Senegal,X,Fussball - Internationale Freundschaftsspiele
069,10.10. 16:00,EM Q,Kasachstan,1:2,Zypern,2,Fussball - Europameisterschaft Qualifikation
070,10.10. 17:00,U21 EMQ,Tschechien U21,1:1,Griechenland U21,X,Fussball - U21 EM Qualifikation
071,10.10. 17:00,U21 EMQ,Montenegro U21,1:2,Nordmazedonien U21,2,Fussball - U21 EM Qualifikation
072,10.10. 17:30,EH FIN,Lukko Rauma,6:3,SaiPa Lappeenr.,1,Eishockey - Finnland SM-Liiga
073,10.10. 17:30,EH FIN,Vaasan Sport,2:1,KalPa Kuopio,1,Eishockey - Finnland SM-Liiga
074,10.10. 18:00,EM Q,Weißrussland,0:0,Estland,X,Fussball - Europameisterschaft Qualifikation
075,10.10. 18:00,U21 EMQ,Dänemark U21,2:1,Nordirland U21,1,Fussball - U21 EM Qualifikation
076,10.10. 18:15,U21 EMQ,Schottland U21,0:0,Litauen U21,X,Fussball - U21 EM Qualifikation
077,10.10. 19:00,EH SWE,HC Örebro,4:1,Växjö Lakers,1,Eishockey - Schweden Elitserien
078,10.10. 19:00,EH SWE,Färjestads BK,6:4,Leksands IF,1,Eishockey - Schweden Elitserien
079,10.10. 19:00,EH SWE,Lulea Hockey,4:0,Brynas IF,1,Eishockey - Schweden Elitserien
080,10.10. 19:00,EH SWE,IK Oskarshamn,1:3,Frölunda HC,2,Eishockey - Schweden Elitserien
081,10.10. 19:00,EH SWE,Rögle BK,1:1,Djurgardens IF,X,Eishockey - Schweden Elitserien
082,10.10. 19:00,EH SWE,Malmö IF,0:4,Skelleftea AIK,2,Eishockey - Schweden Elitserien
083,10.10. 19:30,EH GER,DEG Metro Stars,1:1,ERC Ingolstadt,X,Eishockey - Deutschland Deutsche Eishockey Liga
084,10.10. 19:30,U21 EMQ,Rumänien U21,3:0,Ukraine U21,1,Fussball - U21 EM Qualifikation
085,10.10. 19:45,FS U21,Spanien U21,1:1,Deutschland U21,X,Fussball - U21 Freundschaftsspiele
086,10.10. 20:45,EM Q,Österreich,3:1,Israel,1,Fussball - Europameisterschaft Qualifikation
087,10.10. 20:45,EM Q,Österreich,3:2,Israel+1,1,Fussball - Europameisterschaft Qualifikation
088,10.10. 20:45,EM Q,Österreich,3:3,Israel+2,X,Fussball - Europameisterschaft Qualifikation
089,10.10. 20:45,EM Q,Nordmazedonien,2:1,Slowenien,1,Fussball - Europameisterschaft Qualifikation
090,10.10. 20:45,EM Q,Lettland,0:3,Polen,2,Fussball - Europameisterschaft Qualifikation
091,10.10. 20:45,EM Q,Kroatien,3:0,Ungarn,1,Fussball - Europameisterschaft Qualifikation
092,10.10. 20:45,EM Q,Slowakei,1:1,Wales,X,Fussball - Europameisterschaft Qualifikation
093,10.10. 20:45,EM Q,Niederlande,3:1,Nordirland,1,Fussball - Europameisterschaft Qualifikation
094,10.10. 20:45,EM Q,Russland,4:0,Schottland,1,Fussball - Europameisterschaft Qualifikation
095,10.10. 20:45,EM Q,Belgien,9:6,San Marino+6,1,Fussball - Europameisterschaft Qualifikation
096,10.10. 20:45,INT FS,Serbien,1:0,Paraguay,1,Fussball - Internationale Freundschaftsspiele
097,10.10. 21:05,U21 EMQ,Irland U21,0:0,Italien U21,X,Fussball - U21 EM Qualifikation
098,11.10. 00:00,INT FS,Venezuela,4:1,Bolivien,1,Fussball - Internationale Freundschaftsspiele
099,11.10. 01:00,BRA 1,Flamengo RJ,3:1,Atletico MG,1,Fussball - Brasilien Brasilero Serie A
100,11.10. 00:15,BRA 1,Corinthians SP,2:2,Atletico PR,X,Fussball - Brasilien Brasilero Serie A
101,11.10. 00:15,BRA 1,Avai FC SC,0:0,Vasco Da Gama RJ,X,Fussball - Brasilien Brasilero Serie A
102,11.10. 02:20,NFL,N.England Patriots,35:14,New York Giants,1,Football - USA NFL
103,11.10. 20:30,U21 EMQ,Österreich U21,3:0,Türkei U21,1,Fussball - U21 EM Qualifikation
104,11.10. 20:45,EM Q,Tschechien,2:1,England,1,Fussball - Europameisterschaft Qualifikation
105,11.10. 20:45,EM Q,Montenegro,0:0,Bulgarien,X,Fussball - Europameisterschaft Qualifikation
106,11.10. 20:45,EM Q,Türkei,1:0,Albanien,1,Fussball - Europameisterschaft Qualifikation
107,11.10. 20:45,EM Q,Island,0:1,Frankreich,2,Fussball - Europameisterschaft Qualifikation
108,12.10. 18:00,EM Q,Dänemark,1:0,Schweiz,1,Fussball - Europameisterschaft Qualifikation
109,12.10. 20:45,EM Q,Norwegen,1:1,Spanien,X,Fussball - Europameisterschaft Qualifikation
110,12.10. 15:00,EM Q,Georgien,0:0,Irland,X,Fussball - Europameisterschaft Qualifikation
111,12.10. 18:00,EM Q,Bosnien-Herzegow.,4:1,Finnland,1,Fussball - Europameisterschaft Qualifikation
112,12.10. 20:45,EM Q,Italien,2:0,Griechenland,1,Fussball - Europameisterschaft Qualifikation
113,12.10. 18:00,EM Q,Färöer Inseln,0:3,Rumänien,2,Fussball - Europameisterschaft Qualifikation
114,13.10. 20:45,EM Q,Wales,1:1,Kroatien,X,Fussball - Europameisterschaft Qualifikation
115,13.10. 15:00,EM Q,Kasachstan,0:2,Belgien,2,Fussball - Europameisterschaft Qualifikation
116,13.10. 18:00,EM Q,Ungarn,1:0,Aserbaidschan,1,Fussball - Europameisterschaft Qualifikation
117,13.10. 18:00,EM Q,Zypern,0:5,Russland,2,Fussball - Europameisterschaft Qualifikation
118,13.10. 18:00,EM Q,Weißrussland,1:2,Niederlande,2,Fussball - Europameisterschaft Qualifikation
119,13.10. 20:45,EM Q,Polen,2:0,Nordmazedonien,1,Fussball - Europameisterschaft Qualifikation
120,13.10. 20:45,EM Q,Slowenien,0:1,Österreich,2,Fussball - Europameisterschaft Qualifikation
