Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
098,08.08. 20:00,SUI 2,FC Chiasso,4:2,FC Aarau,1,Fussball - Schweiz Challenge League
099,08.08. 20:30,EL,FC Vaduz LIE,0:5,E. Frankfurt GER,2,Fussball - UEFA Europa League
100,08.08. 20:30,EL,Austria Wien AUT,1:2,Apollon L. CYP,2,Fussball - UEFA Europa League
101,08.08. 20:30,EL,FK Austria Wien,1:3,Apollon Limassol+1,2,Fussball - UEFA Europa League
102,08.08. 20:30,EL,FCS Bukarest ROU*,0:0,Mlada Boleslav CZE,X,Fussball - UEFA Europa League
103,08.08. 21:00,EL,Legia Warschau POL,0:0,Atromitos Ath. GRE,X,Fussball - UEFA Europa League
104,08.08. 21:00,EL,FC Torino ITA,5:0,Sh. Soligorsk BLR,1,Fussball - UEFA Europa League
105,08.08. 21:00,EL,FK Partizan SRB,3:1,Y. Malatyaspor TUR,1,Fussball - UEFA Europa League
106,08.08. 21:00,EL,FC Luzern SUI,0:3,Espanyol Barc. ESP,2,Fussball - UEFA Europa League
107,08.08. 22:00,COPA S,Zulia FC VEN,1:0,Colon Santa Fe ARG,1,Fussball - Copa Sudamericana
108,09.08. 01:00,USA MLS,New York City FC,3:2,Houston Dynamo,1,Fussball - USA Major League Soccer
109,09.08. 02:30,BRA 2,Oeste FC SP,1:1,Brasil de Pelotas,X,Fussball - Brasilien Brasilero Serie B
110,10.08. 17:00,AUT BL,Red Bull Salzburg,5:2,Wolfsberger AC,1,Fussball - Österreich Bundesliga
111,10.08. 17:00,AUT BL,SK Rapid Wien,2:1,SCR Altach,1,Fussball - Österreich Bundesliga
112,10.08. 17:00,AUT BL,Admira Wacker,0:1,LASK Linz,2,Fussball - Österreich Bundesliga
113,11.08. 17:00,AUT BL,SV Mattersburg,1:5,FK Austria Wien,2,Fussball - Österreich Bundesliga
114,11.08. 17:00,AUT BL,TSV Hartberg,1:0,SK Sturm Graz,1,Fussball - Österreich Bundesliga
115,11.08. 17:00,AUT BL,WSG Swarovs. Tirol,1:1,SKN St. Pölten,X,Fussball - Österreich Bundesliga
116,09.08. 21:00,ENG PL,FC Liverpool,4:1,Norwich City,1,Fussball - England Premier League
117,10.08. 13:30,ENG PL,West Ham United,0:5,Manchester City,2,Fussball - England Premier League
118,10.08. 16:00,ENG PL,FC Burnley,3:0,FC Southampton,1,Fussball - England Premier League
119,11.08. 15:00,ENG PL,Newcastle United,0:1,FC Arsenal,2,Fussball - England Premier League
120,11.08. 17:30,ENG PL,Manchester United,4:0,FC Chelsea,1,Fussball - England Premier League
