Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
020,11.10. 19:45,EH AUT,HC Bozen Foxes,5:2,EC Dornbirn,1,Eishockey - Österreich Erste Bank-EHL
021,11.10. 20:30,U21 EMQ,Österreich U21,3:0,Türkei U21,1,Fussball - U21 EM Qualifikation
022,11.10. 20:45,EM Q,Tschechien,2:1,England,1,Fussball - Europameisterschaft Qualifikation
023,11.10. 20:45,EM Q,Tschechien+1,3:1,England,1,Fussball - Europameisterschaft Qualifikation
024,11.10. 20:45,EM Q,Island,0:1,Frankreich,2,Fussball - Europameisterschaft Qualifikation
025,11.10. 20:45,EM Q,Türkei,1:0,Albanien,1,Fussball - Europameisterschaft Qualifikation
026,11.10. 20:45,EM Q,Montenegro,0:0,Bulgarien,X,Fussball - Europameisterschaft Qualifikation
027,11.10. 20:45,EM Q,Portugal,3:3,Luxemburg+3,X,Fussball - Europameisterschaft Qualifikation
028,11.10. 20:45,EM Q,Ukraine,2:2,Litauen+2,X,Fussball - Europameisterschaft Qualifikation
029,11.10. 20:45,EM Q,Andorra,1:0,Moldawien,1,Fussball - Europameisterschaft Qualifikation
030,11.10. 21:00,ESP 2,Rayo Vallecano,2:1,Teneriffa CD,1,Fussball - Spanien Segunda Division
031,12.10. 01:00,INT FS,Uruguay,1:0,Peru,1,Fussball - Internationale Freundschaftsspiele
032,12.10. 12:00,ESP 2,FC Girona,0:2,Elche CF,2,Fussball - Spanien Segunda Division
033,12.10. 15:00,EM Q,Georgien,0:0,Irland,X,Fussball - Europameisterschaft Qualifikation
034,12.10. 15:00,AUT RLM,SV Ried II,4:0,Union Vöcklamarkt,1,Fussball - Österreich Regionalliga Mitte
035,12.10. 15:30,AUT RLO,SV Stripfing,2:1,FCM Traiskirchen,1,Fussball - Österreich Regionalliga Ost
036,12.10. 15:45,U21 EMQ,Schweden U21,5:0,Island U21,1,Fussball - U21 EM Qualifikation
037,12.10. 16:00,ENG 1,FC Blackpool,1:2,Rotherham United,2,Fussball - England League One
038,12.10. 16:00,ENG 1,Bristol Rovers,1:0,MK Dons,1,Fussball - England League One
039,12.10. 16:00,ENG 1,Oxford United,3:0,Doncaster Rovers,1,Fussball - England League One
040,12.10. 16:00,ENG 1,Peterborough Utd.,2:0,Lincoln City,1,Fussball - England League One
041,12.10. 16:00,ENG 1,FC Portsmouth,0:0,FC Gillingham,X,Fussball - England League One
042,12.10. 16:00,ENG 1,FC Rochdale,2:1,Accrington Stanley,1,Fussball - England League One
043,12.10. 16:00,ENG 1,Southend United,1:4,AFC Wimbledon,2,Fussball - England League One
044,12.10. 16:00,ESP 2,UD Almeria,0:0,CD Lugo,X,Fussball - Spanien Segunda Division
045,12.10. 16:00,ESP 2,Sporting Gijon,1:3,Alcorcon AD,2,Fussball - Spanien Segunda Division
046,12.10. 16:00,RL SBG,SV Grödig,1:3,SAK 1914 Salzburg,2,Fussball - Regionalliga Salzburg
047,12.10. 18:00,EM Q,Dänemark,1:0,Schweiz,1,Fussball - Europameisterschaft Qualifikation
048,12.10. 18:00,EM Q,Dänemark,1:1,Schweiz+1,X,Fussball - Europameisterschaft Qualifikation
049,12.10. 18:00,EM Q,Bosnien-Herzegow.,4:1,Finnland,1,Fussball - Europameisterschaft Qualifikation
050,12.10. 18:00,EM Q,Färöer Inseln,0:3,Rumänien,2,Fussball - Europameisterschaft Qualifikation
051,12.10. 18:00,INT FS,Kolumbien*,0:0,Chile,X,Fussball - Internationale Freundschaftsspiele
052,12.10. 18:00,AUT RLO,SC Team Wr. Linien,0:0,Wiener Viktoria,X,Fussball - Österreich Regionalliga Ost
053,12.10. 18:00,ESP 2,Malaga CF,1:2,Cadiz CF,2,Fussball - Spanien Segunda Division
054,12.10. 18:00,ESP 2,UD Extremadura,1:1,Ponferradina SD,X,Fussball - Spanien Segunda Division
055,12.10. 18:30,NL 2,FC Oss,2:2,SC Telstar,X,Fussball - Niederlande Jupiler League
056,12.10. 20:15,HB AUT,SG Westwien,25:29,Fivers Margareten,2,Handball - Österreich HLA
057,12.10. 20:30,BEL 2,Excelsior Virton,1:0,Lommel United,1,Fussball - Belgium Tweede Klasse
058,12.10. 20:45,EM Q,Norwegen,1:1,Spanien,X,Fussball - Europameisterschaft Qualifikation
059,12.10. 20:45,EM Q,Norwegen+1,2:1,Spanien,1,Fussball - Europameisterschaft Qualifikation
060,12.10. 20:45,EM Q,Italien,2:0,Griechenland,1,Fussball - Europameisterschaft Qualifikation
061,12.10. 20:45,EM Q,Malta,0:4,Schweden,2,Fussball - Europameisterschaft Qualifikation
062,12.10. 20:45,EM Q,Malta+2,2:4,Schweden,2,Fussball - Europameisterschaft Qualifikation
063,12.10. 20:45,EM Q,Liechtenstein,1:1,Armenien,X,Fussball - Europameisterschaft Qualifikation
064,12.10. 20:45,NL 2,Roda JC Kerkrade,4:0,Helmond Sport,1,Fussball - Niederlande Jupiler League
065,13.10. 12:15,NL 2,FC Volendam,1:1,FC Den Bosch,X,Fussball - Niederlande Jupiler League
066,13.10. 13:00,ENG 1,Coventry City,0:1,Tranmere Rovers,2,Fussball - England League One
067,13.10. 14:00,INT FS,Brasilien*,1:1,Nigeria,X,Fussball - Internationale Freundschaftsspiele
068,13.10. 14:30,NL 2,Almere City FC,1:1,Go Ahead Eagles,X,Fussball - Niederlande Jupiler League
069,13.10. 14:30,NL 2,Excel. Rotterdam,3:2,FC Dordrecht,1,Fussball - Niederlande Jupiler League
070,13.10. 15:00,EM Q,Kasachstan,0:2,Belgien,2,Fussball - Europameisterschaft Qualifikation
071,13.10. 16:00,INT FS,Argentinien*,6:1,Ekuador,1,Fussball - Internationale Freundschaftsspiele
072,13.10. 16:00,ESP 2,Numancia CD,0:1,Real Saragossa,2,Fussball - Spanien Segunda Division
073,13.10. 16:00,BEL 2,Sporting Lokeren,1:1,Saint-Gilloise,X,Fussball - Belgium Tweede Klasse
074,13.10. 17:00,POR LC,FC Penafiel,1:2,FC Pacos Ferreira,2,Fussball - Portugal Carlsberg Cup
075,13.10. 17:30,EH AUT,EC Dornbirn,1:6,KAC Klagenfurt,2,Eishockey - Österreich Erste Bank-EHL
076,13.10. 17:30,EH AUT,HC Innsbruck,2:8,EC RB Salzburg,2,Eishockey - Österreich Erste Bank-EHL
077,13.10. 17:30,EH AUT,Villacher SV,4:0,EC Graz 99ers,1,Eishockey - Österreich Erste Bank-EHL
078,13.10. 17:30,EH AUT,HC Znojmo,3:3,Black Wings Linz,X,Eishockey - Österreich Erste Bank-EHL
079,13.10. 17:30,BB AUT,Klosterneuburg,70:60,Kapfenberg Bulls,1,Basketball - Österreich Basketball Superliga
080,13.10. 18:00,EM Q,Weißrussland,1:2,Niederlande,2,Fussball - Europameisterschaft Qualifikation
081,13.10. 18:00,EM Q,Ungarn,1:0,Aserbaidschan,1,Fussball - Europameisterschaft Qualifikation
082,13.10. 18:00,EM Q,Schottland,6:4,San Marino+4,1,Fussball - Europameisterschaft Qualifikation
083,13.10. 18:00,EM Q,Zypern,0:5,Russland,2,Fussball - Europameisterschaft Qualifikation
084,13.10. 18:00,ESP 2,SD Huesca,1:1,Racing Santander,X,Fussball - Spanien Segunda Division
085,13.10. 18:00,ESP 2,Albacete Balompie,1:2,Real Oviedo,2,Fussball - Spanien Segunda Division
086,13.10. 16:00,POR LC,Sporting Braga,2:1,Maritimo Funchal,1,Fussball - Portugal Carlsberg Cup
087,13.10. 20:45,EM Q,Slowenien,0:1,Österreich,2,Fussball - Europameisterschaft Qualifikation
088,13.10. 20:45,EM Q,Slowenien,0:2,Österreich+1,2,Fussball - Europameisterschaft Qualifikation
089,13.10. 20:45,EM Q,Slowenien+1,1:1,Österreich,X,Fussball - Europameisterschaft Qualifikation
090,13.10. 20:45,EM Q,Polen,2:0,Nordmazedonien,1,Fussball - Europameisterschaft Qualifikation
091,13.10. 20:45,EM Q,Wales,1:1,Kroatien,X,Fussball - Europameisterschaft Qualifikation
092,13.10. 20:45,EM Q,Estland+3,3:3,Deutschland,X,Fussball - Europameisterschaft Qualifikation
093,13.10. 20:45,EM Q,Estland+4,4:3,Deutschland,1,Fussball - Europameisterschaft Qualifikation
094,13.10. 20:45,INT FS,Slowakei,1:1,Paraguay,X,Fussball - Internationale Freundschaftsspiele
095,13.10. 21:00,ESP 2,Las Palmas UD,3:0,Dep. La Coruna,1,Fussball - Spanien Segunda Division
096,13.10. 22:05,NFL,Los Angeles Rams,7:20,San Francisco 49,2,Football - USA NFL
097,14.10. 18:30,U21 EMQ,Armenien U21,0:1,Italien U21,2,Fussball - U21 EM Qualifikation
098,14.10. 17:00,U21 EMQ,Tschechien U21,0:0,Schottland U21,X,Fussball - U21 EM Qualifikation
099,14.10. 18:00,U21 EMQ,Finnland U21,0:1,Dänemark U21,2,Fussball - U21 EM Qualifikation
100,14.10. 19:00,INT FS,Tschechien,2:3,Nordirland,2,Fussball - Internationale Freundschaftsspiele
101,14.10. 19:00,NHL,Boston Bruins,4:2,Anaheim Ducks,1,Eishockey - USA NHL
102,14.10. 19:00,NHL,NY Islanders,2:2,St. Louis Blues,X,Eishockey - USA NHL
103,14.10. 19:00,NHL,Ottawa Senators,0:2,Minnesota Wild,2,Eishockey - USA NHL
104,14.10. 19:00,NHL,New Jersey Devils,4:6,Florida Panthers,2,Eishockey - USA NHL
105,14.10. 19:30,U21 EMQ,Rumänien U21,3:0,Nordirland U21,1,Fussball - U21 EM Qualifikation
106,14.10. 20:45,EM Q,Ukraine,2:1,Portugal,1,Fussball - Europameisterschaft Qualifikation
107,14.10. 20:45,EM Q,Ukraine+1,3:1,Portugal,1,Fussball - Europameisterschaft Qualifikation
108,14.10. 20:45,EM Q,Bulgarien,0:6,England,2,Fussball - Europameisterschaft Qualifikation
109,14.10. 20:45,EM Q,Bulgarien+1,1:6,England,2,Fussball - Europameisterschaft Qualifikation
110,14.10. 20:45,EM Q,Frankreich,1:1,Türkei,X,Fussball - Europameisterschaft Qualifikation
111,14.10. 20:45,EM Q,Frankreich,1:2,Türkei+1,2,Fussball - Europameisterschaft Qualifikation
112,14.10. 20:45,EM Q,Litauen,1:2,Serbien,2,Fussball - Europameisterschaft Qualifikation
113,14.10. 20:45,EM Q,Litauen+2,3:2,Serbien,1,Fussball - Europameisterschaft Qualifikation
114,14.10. 20:45,EM Q,Kosovo,2:0,Montenegro,1,Fussball - Europameisterschaft Qualifikation
115,14.10. 20:45,EM Q,Moldawien,0:4,Albanien,2,Fussball - Europameisterschaft Qualifikation
116,14.10. 20:45,EM Q,Island,2:3,Andorra+3,2,Fussball - Europameisterschaft Qualifikation
117,14.10. 20:45,ITA C1A,Pontedera,2:1,AC Pistoiese,1,"Fussball - Italien Lega Pro Prima Divisione, Girone A"
118,14.10. 21:00,NHL,Buffalo Sabres,4:0,Dallas Stars,1,Eishockey - USA NHL
119,15.10. 00:00,INT FS,Venezuela,2:0,Trinidad & Tobago,1,Fussball - Internationale Freundschaftsspiele
120,15.10. 02:15,NFL,Green Bay Packers,23:22,Detroit Lions,1,Football - USA NFL
