Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
038,15.10. 21:00,U21 EMQ,Slowakei U21,3:5,Frankreich U21,2,Fussball - U21 EM Qualifikation
039,15.10. 21:00,INT FS,Algerien*,3:0,Kolumbien,1,Fussball - Internationale Freundschaftsspiele
040,16.10. 02:00,INT FS,Bolivien,3:1,Haiti,1,Fussball - Internationale Freundschaftsspiele
041,16.10. 03:30,INT FS,Peru,1:1,Uruguay,X,Fussball - Internationale Freundschaftsspiele
042,16.10. 10:00,CL DAM,Kazygurt D KAZ,0:5,Bayern Damen GER,2,Fussball - UEFA Champions League Damen
043,16.10. 15:30,KHL,HC Barys,3:3,HK Dinamo Riga,X,Eishockey - Kontinental Hockey League
044,16.10. 17:00,SLO CUP,NK Aluminij,1:0,FC Koper,1,Fussball - Slowenien Cup
045,16.10. 17:00,EH CL,Mountfield HK CZE,7:1,EC Graz 99ers AUT,1,Eishockey - Champions Hockey League
046,16.10. 17:30,EH FIN,Jukurit Mikkeli,6:1,Vaasan Sport,1,Eishockey - Finnland SM-Liiga
047,16.10. 17:30,EH FIN,SaiPa Lappeenr.,2:1,JYP Jyväskylä,1,Eishockey - Finnland SM-Liiga
048,16.10. 18:00,CL DAM,Wolfsburg Damen,6:3,Twente Damen+3,1,Fussball - UEFA Champions League Damen
049,16.10. 18:00,CL DAM,Bröndby Damen DEN,0:2,Glasgow C.D SCO,2,Fussball - UEFA Champions League Damen
050,16.10. 18:30,CL DAM,Sl.Prag Damen CZE,2:5,Arsenal Damen ENG,2,Fussball - UEFA Champions League Damen
051,16.10. 18:30,KHL,Dynamo Moskau,1:2,HK CSKA Moskau,2,Eishockey - Kontinental Hockey League
052,16.10. 18:30,KHL,HC Sochi,3:3,Met. Magnitogorsk,X,Eishockey - Kontinental Hockey League
053,16.10. 18:30,KHL,Spartak Moskau,1:2,Sibir Nowosibirsk,2,Eishockey - Kontinental Hockey League
054,16.10. 19:00,CL DAM,Hjörring D DEN,0:4,Ol.Lyon D FRA,2,Fussball - UEFA Champions League Damen
055,16.10. 19:00,SLO CUP,Nafta Lendava,2:1,NK Rudar Velenje,1,Fussball - Slowenien Cup
056,16.10. 19:30,EH CL,HC Liberec CZE,2:3,Augsburger P. GER,2,Eishockey - Champions Hockey League
057,16.10. 20:00,CL DAM,Man.City Dam. ENG,1:1,Atl. Madrid D ESP,X,Fussball - UEFA Champions League Damen
058,16.10. 20:30,CL DAM,Breidablik Kopav+2,2:4,Paris SG Damen,2,Fussball - UEFA Champions League Damen
059,16.10. 21:00,ESP 2,Fuenlabrada,2:1,Real Saragossa,1,Fussball - Spanien Segunda Division
060,17.10. 00:15,BRA 1,Gremio RS,0:1,EC Bahia BA,2,Fussball - Brasilien Brasilero Serie A
061,17.10. 00:15,BRA 1,CSA AL,2:2,Atletico MG,X,Fussball - Brasilien Brasilero Serie A
062,17.10. 01:00,BRA 1,Fortaleza EC CE,1:2,CR Flamengo RJ,2,Fussball - Brasilien Brasilero Serie A
063,17.10. 02:00,BRA 1,SE Palmeiras SP,1:0,Chapecoense SC,1,Fussball - Brasilien Brasilero Serie A
064,17.10. 02:00,BRA 1,Cruzeiro EC MG,1:0,Sao Paulo SP,1,Fussball - Brasilien Brasilero Serie A
065,17.10. 02:30,BRA 1,Vasco Da Gama RJ,2:1,Botafogo RJ,1,Fussball - Brasilien Brasilero Serie A
066,17.10. 02:30,BRA 1,Goias EC GO,2:2,Corinthians SP,X,Fussball - Brasilien Brasilero Serie A
067,17.10. 02:10,ARG CUP,Colon Santa Fe*,2:2,Estudiantes BA,X,Fussball - Argentinien Cup
068,17.10. 17:30,EH FIN,HIFK Helsinki,3:3,Kärpät Oulu,X,Eishockey - Finnland SM-Liiga
069,17.10. 18:00,ISR 2,Hapoel Ashkelon,1:2,Hap.Kat. Jerusalem,2,Fussball - Israel National League
070,17.10. 18:00,ISR 2,Macc. Petach Tikva,4:3,I. Ramat Hasharon,1,Fussball - Israel National League
071,17.10. 18:00,ISR 2,Hap. Rishon LeZion,2:3,Beitar Tel Aviv,2,Fussball - Israel National League
072,17.10. 18:00,KHL,AK Bars Kasan,3:3,Jokerit Helsinki,X,Eishockey - Kontinental Hockey League
073,17.10. 18:00,KHL,Neftekhimik,2:1,SKA St. Petersburg,1,Eishockey - Kontinental Hockey League
074,17.10. 18:10,KHL,HK Dinamo Minsk,0:6,Torp. Nowgorod,2,Eishockey - Kontinental Hockey League
075,17.10. 18:30,KHL,HC Vityaz Podolsk,3:1,Traktor Chelyab.,1,Eishockey - Kontinental Hockey League
076,17.10. 19:00,CL DAM,FC Barcelona Damen,5:2,FC Minsk Damen+2,1,Fussball - UEFA Champions League Damen
077,17.10. 19:00,EH SWE,Frölunda HC,5:5,Växjö Lakers,X,Eishockey - Schweden Elitserien
078,17.10. 19:00,EH SWE,Malmö IF,3:3,HV 71,X,Eishockey - Schweden Elitserien
079,17.10. 19:00,EH SWE,Djurgardens IF,1:3,Skelleftea AIK,2,Eishockey - Schweden Elitserien
080,17.10. 19:00,EH SWE,Lulea Hockey,4:3,Leksands IF,1,Eishockey - Schweden Elitserien
081,17.10. 19:00,EH SWE,Linköpings HC,2:5,HC Örebro,2,Eishockey - Schweden Elitserien
082,17.10. 19:00,EH SWE,Färjestads BK,5:3,Rögle BK,1,Eishockey - Schweden Elitserien
083,17.10. 19:00,EH SWE,Brynas IF,4:1,IK Oskarshamn,1,Eishockey - Schweden Elitserien
084,17.10. 19:00,BB EL,BC Zalgiris LTU,86:73,Real Madrid BC ESP,1,Basketball - Euroleague
085,17.10. 19:00,BB EL,ZSKA Moskau RUS,99:86,Khimki Moskau RUS,1,Basketball - Euroleague
086,17.10. 19:30,AUT RLO,FC Mauerwerk,0:2,SC Wiener Neustadt,2,Fussball - Österreich Regionalliga Ost
087,17.10. 19:30,EH GER,Straubing Tigers,5:1,EHC München,1,Eishockey - Deutschland Deutsche Eishockey Liga
088,17.10. 19:45,BB EL,Fenerbahce TUR,87:80,Baskonia G. ESP,1,Basketball - Euroleague
089,17.10. 20:15,BB EL,M.Tel Aviv ISR,67:67,Roter Stern SRB,X,Basketball - Euroleague
090,17.10. 20:30,BB EL,Bayern München GER,104:63,Asvel Basket FRA,1,Basketball - Euroleague
091,17.10. 20:30,BB EL,Panathinaikos GRE,78:79,O.Milano ITA,2,Basketball - Euroleague
092,17.10. 21:45,POR CUP,Alverca Futebol,2:0,Sporting Lissabon,1,Fussball - Portugal Taca de Portugal
093,18.10. 00:15,BRA 1,Santos SP,2:1,Ceara SC CE,1,Fussball - Brasilien Brasilero Serie A
094,18.10. 00:15,BRA 1,Avai FC SC,0:2,Internacional RS,2,Fussball - Brasilien Brasilero Serie A
095,18.10. 02:00,BRA 1,Fluminense RJ,1:2,Atletico PR,2,Fussball - Brasilien Brasilero Serie A
096,18.10. 01:00,NHL,Boston Bruins,3:3,Tampa Bay Lightn.,X,Eishockey - USA NHL
097,18.10. 01:00,NHL,Montreal Canad.,4:0,Minnesota Wild,1,Eishockey - USA NHL
098,18.10. 01:00,NHL,New Jersey Devils,5:2,New York Rangers,1,Eishockey - USA NHL
099,18.10. 02:00,NHL,St. Louis Blues,3:3,Vancouver Can.,X,Eishockey - USA NHL
100,18.10. 02:00,NHL,Winnipeg Jets,1:3,NY Islanders,2,Eishockey - USA NHL
101,18.10. 03:00,NHL,Calgary Flames,5:1,Detroit Red Wings,1,Eishockey - USA NHL
102,18.10. 04:00,NHL,Vegas Gold.Knights,2:2,Ottawa Senators,X,Eishockey - USA NHL
103,18.10. 04:00,NHL,Arizona Coyotes,5:2,Nashville Pred.,1,Eishockey - USA NHL
104,18.10. 04:30,NHL,Los Angeles Kings,0:3,Buffalo Sabres,2,Eishockey - USA NHL
105,18.10. 02:20,NFL,Denver Broncos,6:30,Kansas Chiefs,2,Football - USA NFL
106,18.10. 20:30,GER BL,Eintr. Frankfurt,3:0,Bayer Leverkusen,1,Fussball - Deutschland Bundesliga
107,19.10. 15:30,GER BL,RB Leipzig,1:1,VfL Wolfsburg,X,Fussball - Deutschland Bundesliga
108,19.10. 15:30,GER BL,Werder Bremen,1:1,Hertha BSC,X,Fussball - Deutschland Bundesliga
109,19.10. 15:30,GER BL,Fortuna Düsseldorf,1:0,FSV Mainz 05,1,Fussball - Deutschland Bundesliga
110,19.10. 15:30,GER BL,FC Augsburg,2:2,FC Bayern München,X,Fussball - Deutschland Bundesliga
111,19.10. 15:30,GER BL,FC Union Berlin,2:0,SC Freiburg,1,Fussball - Deutschland Bundesliga
112,19.10. 18:30,GER BL,Bor. Dortmund,1:0,Mönchengladbach,1,Fussball - Deutschland Bundesliga
113,20.10. 15:30,GER BL,1. FC Köln,3:0,SC Paderborn,1,Fussball - Deutschland Bundesliga
114,20.10. 18:00,GER BL,TSG Hoffenheim,2:0,FC Schalke 04,1,Fussball - Deutschland Bundesliga
115,19.10. 17:00,AUT BL,LASK Linz,7:2,SV Mattersburg,1,Fussball - Österreich Bundesliga
116,19.10. 17:00,AUT BL,SK Sturm Graz,1:1,Red Bull Salzburg,X,Fussball - Österreich Bundesliga
117,19.10. 17:00,AUT BL,SCR Altach,1:4,Admira Wacker,2,Fussball - Österreich Bundesliga
118,20.10. 14:30,AUT BL,SKN St. Pölten,2:2,FK Austria Wien,X,Fussball - Österreich Bundesliga
119,20.10. 14:30,AUT BL,WSG Swarovs. Tirol,0:1,TSV Hartberg,2,Fussball - Österreich Bundesliga
120,20.10. 17:00,AUT BL,SK Rapid Wien,1:1,Wolfsberger AC,X,Fussball - Österreich Bundesliga
