Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
30,Wed,2020-04-22,,Benfica,,Boavista,,Estádio do Sport Lisboa e Benfica,,,
30,Wed,2020-04-22,,Gil Vicente FC,,Rio Ave,,Estádio Cidade de Barcelos,,,
,,,,,,,,,,,
31,Sun,2020-04-26,,Vitória,,Gil Vicente FC,,Estádio Dom Afonso Henriques,,,
31,Sun,2020-04-26,,Famalicão,,Benfica,,Estádio Municipal 22 de Junho,,,
31,Sun,2020-04-26,,Aves,,Vitória Setúbal,,Estádio Clube Desportivo das Aves,,,
31,Sun,2020-04-26,,Rio Ave,,Portimonense,,Estádio do Rio Ave Futebol Clube,,,
31,Sun,2020-04-26,,Paços,,Braga,,Estádio da Capital do Móvel,,,
31,Sun,2020-04-26,,Tondela,,Porto,,Estádio João Cardoso,,,
31,Sun,2020-04-26,,Sporting CP,,CD Santa Clara,,Estádio José Alvalade,,,
31,Sun,2020-04-26,,Boavista,,Marítimo,,Estádio do Bessa Século XXI,,,
31,Sun,2020-04-26,,Belenenses,,Moreirense,,Estádio Nacional,,,
,,,,,,,,,,,
32,Sun,2020-05-03,,Portimonense,,Boavista,,Estádio do Portimonense SC,,,
32,Sun,2020-05-03,,Moreirense,,Paços,,P.D. Comendador Joaquim de Almeida Freit...,,,
32,Sun,2020-05-03,,Porto,,Sporting CP,,Estádio Do Dragão,,,
32,Sun,2020-05-03,,Marítimo,,Rio Ave,,Estádio dos Barreiros,,,
32,Sun,2020-05-03,,Gil Vicente FC,,Tondela,,Estádio Cidade de Barcelos,,,
32,Sun,2020-05-03,,CD Santa Clara,,Aves,,Estádio de São Miguel,,,
32,Sun,2020-05-03,,Braga,,Belenenses,,Estádio Municipal de Braga,,,
32,Sun,2020-05-03,,Benfica,,Vitória,,Estádio do Sport Lisboa e Benfica,,,
32,Sun,2020-05-03,,Vitória Setúbal,,Famalicão,,Estádio do Bonfim,,,
,,,,,,,,,,,
33,Sun,2020-05-10,,Rio Ave,,CD Santa Clara,,Estádio do Rio Ave Futebol Clube,,,
33,Sun,2020-05-10,,Vitória,,Marítimo,,Estádio Dom Afonso Henriques,,,
33,Sun,2020-05-10,,Famalicão,,Boavista,,Estádio Municipal 22 de Junho,,,
33,Sun,2020-05-10,,Belenenses,,Gil Vicente FC,,Estádio Nacional,,,
33,Sun,2020-05-10,,Aves,,Benfica,,Estádio Clube Desportivo das Aves,,,
33,Sun,2020-05-10,,Sporting CP,,Vitória Setúbal,,Estádio José Alvalade,,,
33,Sun,2020-05-10,,Tondela,,Braga,,Estádio João Cardoso,,,
33,Sun,2020-05-10,,Porto,,Moreirense,,Estádio Do Dragão,,,
33,Sun,2020-05-10,,Paços,,Portimonense,,Estádio da Capital do Móvel,,,
,,,,,,,,,,,
34,Sun,2020-05-17,,Boavista,,Rio Ave,,Estádio do Bessa Século XXI,,,
34,Sun,2020-05-17,,Gil Vicente FC,,Paços,,Estádio Cidade de Barcelos,,,
34,Sun,2020-05-17,,Vitória Setúbal,,Belenenses,,Estádio do Bonfim,,,
34,Sun,2020-05-17,,Braga,,Porto,,Estádio Municipal de Braga,,,
34,Sun,2020-05-17,,Portimonense,,Aves,,Estádio do Portimonense SC,,,
34,Sun,2020-05-17,,CD Santa Clara,,Vitória,,Estádio de São Miguel,,,
34,Sun,2020-05-17,,Benfica,,Sporting CP,,Estádio do Sport Lisboa e Benfica,,,
34,Sun,2020-05-17,,Marítimo,,Famalicão,,Estádio dos Barreiros,,,
34,Sun,2020-05-17,,Moreirense,,Tondela,,P.D. Comendador Joaquim de Almeida Freit...,,,
