Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
5,Sun,2019-04-28,18:00,Strømsgodset,2–3,Kristiansund,4875,Marienlyst Stadion,Espen Andreas Eskås,Match Report,
5,Sun,2019-04-28,18:00,Lillestrøm,1–0,Haugesund,4828,Åråsen Stadion,Ola Nilsen,Match Report,
5,Sun,2019-04-28,18:00,Tromsø,1–2,Brann,3137,Alfheim Stadion,Tommy Skjerven,Match Report,
5,Sun,2019-04-28,20:00,Molde,3–0,Rosenborg,9010,Aker Stadion,Tore Hansen,Match Report,
5,Mon,2019-04-29,19:00,Vålerenga,1–0,Odd,6766,Intility Arena,Sigurd Kringstad,Match Report,
,,,,,,,,,,,
6,Sat,2019-05-04,18:00,Mjøndalen,1–0,Stabæk,2236,Consto Arena,Tore Hansen,Match Report,
6,Sun,2019-05-05,18:00,Haugesund,1–2,Molde,3772,Haugesund Stadion,Dag Vidar Hafsås,Match Report,
6,Sun,2019-05-05,18:00,Odd,2–1,Strømsgodset,5252,Skagerak Arena,Trond Døvle,Match Report,
6,Sun,2019-05-05,18:00,Bodø/Glimt,4–0,Lillestrøm,2789,Aspmyra Stadion,Rohit Saggi,Match Report,
6,Sun,2019-05-05,18:00,Kristiansund,1–0,Tromsø,3852,Kristiansund Stadion,Kristoffer Hagenes,Match Report,
6,Sun,2019-05-05,18:00,Brann,0–1,Ranheim,10026,Brann Stadion,Trygve Kjensli,Match Report,
6,Sun,2019-05-05,20:00,Rosenborg,1–0,Sarpsborg 08,10040,Lerkendal Stadion,Svein Oddvar Moen,Match Report,
6,Mon,2019-05-06,19:00,Viking,1–1,Vålerenga,7659,Viking Stadion,Tommy Skjerven,Match Report,
,,,,,,,,,,,
7,Sat,2019-05-11,18:00,Lillestrøm,1–1,Rosenborg,8839,Åråsen Stadion,Rohit Saggi,Match Report,
7,Sun,2019-05-12,18:00,Molde,1–0,Mjøndalen,6995,Aker Stadion,Trond Døvle,Match Report,
7,Sun,2019-05-12,18:00,Ranheim,1–5,Vålerenga,1950,EXTRA Arena,Kristoffer Hagenes,Match Report,
7,Sun,2019-05-12,18:00,Sarpsborg 08,0–1,Kristiansund,4903,Sarpsborg Stadion,Tore Hansen,Match Report,
7,Sun,2019-05-12,18:00,Haugesund,1–1,Bodø/Glimt,3777,Haugesund Stadion,Trygve Kjensli,Match Report,
7,Sun,2019-05-12,18:00,Tromsø,1–2,Odd,2514,Alfheim Stadion,Dag Vidar Hafsås,Match Report,
7,Sun,2019-05-12,20:00,Stabæk,0–1,Brann,3942,Nadderud Stadion,Tom Hagen,Match Report,
7,Mon,2019-05-13,19:00,Strømsgodset,0–0,Viking,4576,Marienlyst Stadion,Sigurd Kringstad,Match Report,
,,,,,,,,,,,
8,Thu,2019-05-16,18:00,Odd,1–0,Ranheim,6289,Skagerak Arena,Rohit Saggi,Match Report,
8,Thu,2019-05-16,18:00,Viking,3–0,Stabæk,15029,Viking Stadion,Tore Hansen,Match Report,
8,Thu,2019-05-16,18:00,Brann,2–1,Sarpsborg 08,16484,Brann Stadion,Svein Oddvar Moen,Match Report,
8,Thu,2019-05-16,18:00,Mjøndalen,2–2,Lillestrøm,2380,Consto Arena,Kristoffer Hagenes,Match Report,
8,Thu,2019-05-16,18:00,Kristiansund,3–2,Molde,4444,Kristiansund Stadion,Tommy Skjerven,Match Report,
8,Thu,2019-05-16,18:00,Rosenborg,0–2,Haugesund,4368,Lerkendal Stadion,Trond Døvle,Match Report,
8,Thu,2019-05-16,18:00,Tromsø,1–2,Bodø/Glimt,4368,Alfheim Stadion,Ola Nilsen,Match Report,
8,Thu,2019-05-16,20:00,Vålerenga,2–0,Strømsgodset,10780,Intility Arena,Tom Hagen,Match Report,
,,,,,,,,,,,
9,Sun,2019-05-19,18:00,Sarpsborg 08,1–3,Ranheim,4767,Sarpsborg Stadion,Sigurd Kringstad,Match Report,
9,Sun,2019-05-19,18:00,Rosenborg,3–2,Mjøndalen,13038,Lerkendal Stadion,Tom Hagen,Match Report,
9,Sun,2019-05-19,18:00,Haugesund,0–0,Kristiansund,4559,Haugesund Stadion,Rohit Saggi,Match Report,
9,Sun,2019-05-19,18:00,Lillestrøm,0–3,Odd,4439,Åråsen Stadion,Tommy Skjerven,Match Report,
9,Sun,2019-05-19,18:00,Strømsgodset,3–1,Tromsø,4628,Marienlyst Stadion,Trygve Kjensli,Match Report,
9,Sun,2019-05-19,20:00,Bodø/Glimt,1–2,Brann,3721,Aspmyra Stadion,Dag Vidar Hafsås,Match Report,
9,Mon,2019-05-20,19:00,Molde,5–1,Viking,6108,Aker Stadion,Kristoffer Hagenes,Match Report,
,,,,,,,,,,,
10,Sat,2019-05-25,18:00,Vålerenga,0–3,Lillestrøm,14418,Intility Arena,Svein Oddvar Moen,Match Report,
10,Sun,2019-05-26,18:00,Ranheim,1–0,Strømsgodset,1766,EXTRA Arena,Ola Nilsen,Match Report,
10,Sun,2019-05-26,18:00,Mjøndalen,1–4,Haugesund,1963,Consto Arena,Espen Andreas Eskås,Match Report,
10,Sun,2019-05-26,18:00,Tromsø,2–1,Molde,2779,Alfheim Stadion,Trond Døvle,Match Report,
10,Sun,2019-05-26,20:00,Brann,0–1,Rosenborg,14956,Brann Stadion,Tore Hansen,Match Report,
,,,,,,,,,,,
11,Sat,2019-06-15,18:00,Haugesund,1–1,Brann,7001,Haugesund Stadion,Tom Hagen,Match Report,
11,Sun,2019-06-16,18:00,Mjøndalen,1–1,Kristiansund,1978,Consto Arena,Trygve Kjensli,Match Report,
11,Sun,2019-06-16,18:00,Molde,2–0,Ranheim,6615,Aker Stadion,Espen Andreas Eskås,Match Report,
11,Sun,2019-06-16,18:00,Bodø/Glimt,2–0,Strømsgodset,3061,Aspmyra Stadion,Kristoffer Hagenes,Match Report,
11,Sun,2019-06-16,18:00,Lillestrøm,0–2,Viking,5676,Åråsen Stadion,Dag Vidar Hafsås,Match Report,
11,Sun,2019-06-16,18:00,Sarpsborg 08,2–0,Odd,5515,Sarpsborg Stadion,Ola Nilsen,Match Report,
11,Sun,2019-06-16,20:00,Rosenborg,3–0,Vålerenga,13320,Lerkendal Stadion,Rohit Saggi,Match Report,
11,Mon,2019-06-17,19:00,Stabæk,0–1,Tromsø,3682,Nadderud Stadion,Svein Oddvar Moen,Match Report,
,,,,,,,,,,,
12,Sat,2019-06-22,18:00,Strømsgodset,0–4,Molde,5313,Marienlyst Stadion,Ola Nilsen,Match Report,
12,Sun,2019-06-23,15:00,Vålerenga,1–1,Sarpsborg 08,8130,Intility Arena,Kai Erik Steen,Match Report,
12,Sun,2019-06-23,18:00,Kristiansund,0–1,Stabæk,4118,Kristiansund Stadion,Sigurd Kringstad,Match Report,
12,Sun,2019-06-23,18:00,Tromsø,1–0,Rosenborg,4501,Alfheim Stadion,Tommy Skjerven,Match Report,
12,Sun,2019-06-23,18:00,Odd,3–1,Haugesund,5589,Skagerak Arena,Espen Andreas Eskås,Match Report,
12,Sun,2019-06-23,18:00,Viking,3–4,Bodø/Glimt,8203,Viking Stadion,Tore Hansen,Match Report,
12,Sun,2019-06-23,18:00,Ranheim,1–1,Mjøndalen,2044,EXTRA Arena,Trond Døvle,Match Report,
12,Sun,2019-06-23,20:00,Brann,1–0,Lillestrøm,9523,Brann Stadion,Rohit Saggi,Match Report,
,,,,,,,,,,,
13,Sat,2019-06-29,18:00,Rosenborg,1–0,Kristiansund,13522,Lerkendal Stadion,Trond Døvle,Match Report,
13,Sun,2019-06-30,18:00,Bodø/Glimt,3–0,Odd,3442,Aspmyra Stadion,Trygve Kjensli,Match Report,
13,Sun,2019-06-30,18:00,Lillestrøm,4–0,Tromsø,5108,Åråsen Stadion,Espen Andreas Eskås,Match Report,
13,Sun,2019-06-30,18:00,Haugesund,1–4,Vålerenga,3817,Haugesund Stadion,Kristoffer Hagenes,Match Report,
13,Sun,2019-06-30,18:00,Stabæk,0–0,Ranheim,3256,Nadderud Stadion,Tom Hagen,Match Report,
13,Sun,2019-06-30,18:00,Mjøndalen,1–1,Viking,2550,Consto Arena,Kai Erik Steen,Match Report,
13,Sun,2019-06-30,20:00,Molde,1–1,Brann,6900,Aker Stadion,Svein Oddvar Moen,Match Report,
13,Mon,2019-07-01,19:00,Sarpsborg 08,2–2,Strømsgodset,5443,Sarpsborg Stadion,Tore Hansen,Match Report,
,,,,,,,,,,,
14,Thu,2019-07-04,20:00,Ranheim,2–3,Rosenborg,2925,EXTRA Arena,Svein Oddvar Moen,Match Report,
14,Fri,2019-07-05,19:00,Odd,2–2,Molde,6129,Skagerak Arena,Ola Nilsen,Match Report,
14,Fri,2019-07-05,19:00,Vålerenga,6–0,Bodø/Glimt,8836,Intility Arena,Sigurd Kringstad,Match Report,
14,Fri,2019-07-05,19:00,Kristiansund,5–2,Lillestrøm,4316,Kristiansund Stadion,Kai Erik Steen,Match Report,
14,Fri,2019-07-05,19:00,Brann,0–0,Mjøndalen,10,Brann Stadion,Tom Hagen,Match Report,
14,Fri,2019-07-05,19:00,Tromsø,2–0,Sarpsborg 08,2982,Alfheim Stadion,Kristoffer Hagenes,Match Report,
14,Fri,2019-07-05,19:00,Strømsgodset,0–2,Stabæk,5078,Marienlyst Stadion,Tommy Skjerven,Match Report,
14,Fri,2019-07-05,21:00,Viking,0–0,Haugesund,8169,Viking Stadion,Espen Andreas Eskås,Match Report,
,,,,,,,,,,,
10,Wed,2019-07-10,19:00,Odd,2–1,Stabæk,5157,Skagerak Arena,Dag Vidar Hafsås,Match Report,
,,,,,,,,,,,
15,Sat,2019-07-13,15:30,Rosenborg,5–1,Viking,12659,Lerkendal Stadion,Ola Nilsen,Match Report,
15,Sat,2019-07-13,21:00,Bodø/Glimt,5–1,Ranheim,3322,Aspmyra Stadion,Tommy Skjerven,Match Report,
15,Sun,2019-07-14,18:00,Mjøndalen,2–0,Odd,2358,Consto Arena,Trond Døvle,Match Report,
15,Sun,2019-07-14,18:00,Haugesund,5–1,Tromsø,3421,Haugesund Stadion,Trygve Kjensli,Match Report,
15,Sun,2019-07-14,20:00,Lillestrøm,2–1,Strømsgodset,4337,Åråsen Stadion,Svein Oddvar Moen,Match Report,
15,Mon,2019-07-15,19:00,Stabæk,3–3,Sarpsborg 08,3321,Nadderud Stadion,Kristoffer Hagenes,Match Report,
,,,,,,,,,,,
17,Sun,2019-07-21,18:00,Brann,2–1,Stabæk,9049,Brann Stadion,Tore Hansen,Match Report,
17,Sun,2019-07-21,20:00,Molde,2–1,Sarpsborg 08,7027,Aker Stadion,Tom Hagen,Match Report,
,,,,,,,,,,,
16,Sat,2019-08-03,18:00,Odd,2–1,Lillestrøm,4720,Skagerak Arena,Kristoffer Hagenes,Match Report,
16,Sat,2019-08-03,18:00,Sarpsborg 08,1–1,Rosenborg,7042,Sarpsborg Stadion,Rohit Saggi,Match Report,
16,Sun,2019-08-04,18:00,Viking,0–2,Molde,7069,Viking Stadion,Tom Hagen,Match Report,
16,Sun,2019-08-04,18:00,Ranheim,0–3,Brann,2145,EXTRA Arena,Sigurd Kringstad,Match Report,
16,Sun,2019-08-04,18:00,Stabæk,1–1,Haugesund,3153,Nadderud Stadion,Trond Døvle,Match Report,
16,Sun,2019-08-04,18:00,Tromsø,2–2,Mjøndalen,3101,Alfheim Stadion,Dag Vidar Hafsås,Match Report,
16,Sun,2019-08-04,20:00,Vålerenga,1–1,Kristiansund,6248,Intility Arena,Tore Hansen,Match Report,
16,Mon,2019-08-05,19:00,Strømsgodset,1–3,Bodø/Glimt,4943,Marienlyst Stadion,Espen Andreas Eskås,Match Report,
,,,,,,,,,,,
17,Sat,2019-08-10,15:30,Rosenborg,5–2,Tromsø,12869,Lerkendal Stadion,Tore Hansen,Match Report,
17,Sun,2019-08-11,18:00,Haugesund,0–1,Ranheim,3305,Haugesund Stadion,Rohit Saggi,Match Report,
17,Sun,2019-08-11,18:00,Bodø/Glimt,2–1,Viking,3567,Aspmyra Stadion,Trond Døvle,Match Report,
17,Sun,2019-08-11,18:00,Kristiansund,1–1,Odd,4016,Kristiansund Stadion,Espen Andreas Eskås,Match Report,
17,Sun,2019-08-11,20:00,Strømsgodset,3–2,Vålerenga,5318,Marienlyst Stadion,Tommy Skjerven,Match Report,
17,Mon,2019-08-12,19:00,Lillestrøm,3–2,Mjøndalen,5544,Åråsen Stadion,Trygve Kjensli,Match Report,
,,,,,,,,,,,
9,Wed,2019-08-14,19:00,Stabæk,1–1,Vålerenga,4621,Nadderud Stadion,Kai Erik Steen,Match Report,
,,,,,,,,,,,
10,Wed,2019-08-14,19:00,Viking,2–1,Sarpsborg 08,7020,Viking Stadion,Sigurd Kringstad,Match Report,
10,Wed,2019-08-14,19:00,Kristiansund,1–2,Bodø/Glimt,4123,Kristiansund Stadion,Tom Hagen,Match Report,
,,,,,,,,,,,
18,Sat,2019-08-17,18:00,Odd,1–1,Rosenborg,7218,Skagerak Arena,Tommy Skjerven,Match Report,
18,Sun,2019-08-18,16:00,Stabæk,2–0,Kristiansund,3831,Nadderud Stadion,Svein Oddvar Moen,Match Report,
18,Sun,2019-08-18,18:00,Vålerenga,1–2,Haugesund,7304,Intility Arena,Dag Vidar Hafsås,Match Report,
18,Sun,2019-08-18,18:00,Tromsø,1–1,Lillestrøm,3409,Alfheim Stadion,Rohit Saggi,Match Report,
18,Sun,2019-08-18,18:00,Ranheim,2–3,Molde,2655,EXTRA Arena,Ola Nilsen,Match Report,
18,Sun,2019-08-18,18:00,Mjøndalen,2–1,Brann,2614,Consto Arena,Trond Døvle,Match Report,
18,Sun,2019-08-18,20:00,Viking,4–0,Strømsgodset,6822,Viking Stadion,Kristoffer Hagenes,Match Report,
18,Mon,2019-08-19,19:00,Sarpsborg 08,1–1,Bodø/Glimt,5311,Sarpsborg Stadion,Espen Andreas Eskås,Match Report,
,,,,,,,,,,,
19,Sat,2019-08-24,18:00,Rosenborg,3–2,Stabæk,12298,Lerkendal Stadion,Tom Hagen,Match Report,
19,Sun,2019-08-25,18:00,Viking,2–2,Ranheim,8135,Viking Stadion,Tore Hansen,Match Report,
19,Sun,2019-08-25,18:00,Brann,2–3,Tromsø,10314,Brann Stadion,Tommy Skjerven,Match Report,
19,Sun,2019-08-25,18:00,Kristiansund,4–0,Mjøndalen,3820,Kristiansund Stadion,Sigurd Kringstad,Match Report,
19,Sun,2019-08-25,18:00,Molde,2–2,Odd,6843,Aker Stadion,Kai Erik Steen,Match Report,
19,Sun,2019-08-25,18:00,Haugesund,0–2,Lillestrøm,4045,Haugesund Stadion,Ola Nilsen,Match Report,
19,Sun,2019-08-25,20:00,Strømsgodset,2–1,Sarpsborg 08,4855,Marienlyst Stadion,Dag Vidar Hafsås,Match Report,
19,Mon,2019-08-26,19:00,Bodø/Glimt,4–0,Vålerenga,3860,Aspmyra Stadion,Kristoffer Hagenes,Match Report,
,,,,,,,,,,,
20,Fri,2019-08-30,19:00,Odd,3–1,Bodø/Glimt,6118,Skagerak Arena,Ola Nilsen,Match Report,
20,Sat,2019-08-31,18:00,Stabæk,2–1,Strømsgodset,3674,Nadderud Stadion,Kristoffer Hagenes,Match Report,
20,Sun,2019-09-01,18:00,Lillestrøm,1–3,Brann,6771,Åråsen Stadion,Svein Oddvar Moen,Match Report,
20,Sun,2019-09-01,18:00,Mjøndalen,1–3,Molde,2314,Consto Arena,Espen Andreas Eskås,Match Report,
20,Sun,2019-09-01,18:00,Ranheim,1–2,Kristiansund,1869,EXTRA Arena,Trygve Kjensli,Match Report,
20,Sun,2019-09-01,18:00,Sarpsborg 08,2–2,Viking,5366,Sarpsborg Stadion,Kai Erik Steen,Match Report,
20,Sun,2019-09-01,18:00,Tromsø,2–2,Haugesund,3245,Alfheim Stadion,Trond Døvle,Match Report,
20,Sun,2019-09-01,20:00,Vålerenga,1–1,Rosenborg,11101,Intility Arena,Rohit Saggi,Match Report,
,,,,,,,,,,,
21,Sat,2019-09-14,18:00,Rosenborg,3–1,Lillestrøm,12183,Lerkendal Stadion,Espen Andreas Eskås,Match Report,
21,Sun,2019-09-15,18:00,Haugesund,0–0,Mjøndalen,,Haugesund Stadion,Tore Hansen,Match Report,
21,Sun,2019-09-15,18:00,Bodø/Glimt,3–3,Stabæk,,Aspmyra Stadion,Svein Oddvar Moen,Match Report,
21,Sun,2019-09-15,18:00,Strømsgodset,1–0,Ranheim,,Marienlyst Stadion,Ola Nilsen,Match Report,
21,Sun,2019-09-15,18:00,Viking,2–0,Odd,,Viking Stadion,Tommy Skjerven,Match Report,
21,Sun,2019-09-15,18:00,Molde,3–0,Tromsø,,Aker Stadion,Sigurd Kringstad,Match Report,
21,Sun,2019-09-15,20:00,Kristiansund,1–0,Brann,,Kristiansund Stadion,Dag Vidar Hafsås,Match Report,
21,Mon,2019-09-16,19:00,Sarpsborg 08,,Vålerenga,,Sarpsborg Stadion,,,
,,,,,,,,,,,
22,Sat,2019-09-21,18:00,Brann,,Haugesund,,Brann Stadion,,,
22,Sun,2019-09-22,18:00,Tromsø,,Strømsgodset,,Alfheim Stadion,,,
22,Sun,2019-09-22,18:00,Lillestrøm,,Kristiansund,,Åråsen Stadion,,,
22,Sun,2019-09-22,18:00,Ranheim,,Bodø/Glimt,,EXTRA Arena,,,
22,Sun,2019-09-22,18:00,Vålerenga,,Viking,,Intility Arena,,,
22,Sun,2019-09-22,18:00,Odd,,Sarpsborg 08,,Skagerak Arena,,,
22,Sun,2019-09-22,20:00,Mjøndalen,,Rosenborg,,Consto Arena,,,
22,Mon,2019-09-23,19:00,Stabæk,,Molde,,Nadderud Stadion,,,
,,,,,,,,,,,
23,Sat,2019-09-28,20:00,Rosenborg,,Brann,,Lerkendal Stadion,,,
23,Sun,2019-09-29,18:00,Vålerenga,,Ranheim,,Intility Arena,,,
23,Sun,2019-09-29,18:00,Molde,,Lillestrøm,,Aker Stadion,,,
23,Sun,2019-09-29,18:00,Kristiansund,,Haugesund,,Kristiansund Stadion,,,
23,Sun,2019-09-29,18:00,Strømsgodset,,Odd,,Marienlyst Stadion,,,
23,Sun,2019-09-29,18:00,Sarpsborg 08,,Stabæk,,Sarpsborg Stadion,,,
23,Sun,2019-09-29,20:00,Bodø/Glimt,,Tromsø,,Aspmyra Stadion,,,
23,Mon,2019-09-30,19:00,Viking,,Mjøndalen,,Viking Stadion,,,
,,,,,,,,,,,
24,Fri,2019-10-04,19:00,Mjøndalen,,Strømsgodset,,Consto Arena,,,
24,Sat,2019-10-05,18:00,Odd,,Vålerenga,,Skagerak Arena,,,
24,Sun,2019-10-06,18:00,Haugesund,,Rosenborg,,Haugesund Stadion,,,
24,Sun,2019-10-06,18:00,Tromsø,,Kristiansund,,Alfheim Stadion,,,
24,Sun,2019-10-06,18:00,Lillestrøm,,Bodø/Glimt,,Åråsen Stadion,,,
24,Sun,2019-10-06,18:00,Ranheim,,Sarpsborg 08,,EXTRA Arena,,,
24,Sun,2019-10-06,18:00,Stabæk,,Viking,,Nadderud Stadion,,,
24,Sun,2019-10-06,20:00,Brann,,Molde,,Brann Stadion,,,
,,,,,,,,,,,
25,Sat,2019-10-19,18:30,Kristiansund,,Rosenborg,,Kristiansund Stadion,,,
25,Sat,2019-10-19,20:30,Vålerenga,,Stabæk,,Intility Arena,,,
25,Sun,2019-10-20,18:00,Molde,,Haugesund,,Aker Stadion,,,
25,Sun,2019-10-20,18:00,Ranheim,,Odd,,EXTRA Arena,,,
25,Sun,2019-10-20,18:00,Viking,,Tromsø,,Viking Stadion,,,
25,Sun,2019-10-20,18:00,Strømsgodset,,Lillestrøm,,Marienlyst Stadion,,,
25,Sun,2019-10-20,20:00,Sarpsborg 08,,Brann,,Sarpsborg Stadion,,,
25,Mon,2019-10-21,19:00,Bodø/Glimt,,Mjøndalen,,Aspmyra Stadion,,,
,,,,,,,,,,,
26,Tue,2019-10-29,,Lillestrøm,,Vålerenga,,Åråsen Stadion,,,
26,Tue,2019-10-29,,Mjøndalen,,Sarpsborg 08,,Consto Arena,,,
26,Tue,2019-10-29,,Stabæk,,Odd,,Nadderud Stadion,,,
26,Tue,2019-10-29,,Rosenborg,,Molde,,Lerkendal Stadion,,,
26,Tue,2019-10-29,,Brann,,Bodø/Glimt,,Brann Stadion,,,
26,Tue,2019-10-29,,Kristiansund,,Viking,,Kristiansund Stadion,,,
26,Tue,2019-10-29,,Tromsø,,Ranheim,,Alfheim Stadion,,,
26,Tue,2019-10-29,,Haugesund,,Strømsgodset,,Haugesund Stadion,,,
,,,,,,,,,,,
27,Sun,2019-11-03,,Viking,,Lillestrøm,,Viking Stadion,,,
27,Sun,2019-11-03,,Vålerenga,,Brann,,Intility Arena,,,
27,Sun,2019-11-03,,Bodø/Glimt,,Haugesund,,Aspmyra Stadion,,,
27,Sun,2019-11-03,,Molde,,Kristiansund,,Aker Stadion,,,
27,Sun,2019-11-03,,Ranheim,,Stabæk,,EXTRA Arena,,,
27,Sun,2019-11-03,,Sarpsborg 08,,Tromsø,,Sarpsborg Stadion,,,
27,Sun,2019-11-03,,Odd,,Mjøndalen,,Skagerak Arena,,,
27,Sun,2019-11-03,,Strømsgodset,,Rosenborg,,Marienlyst Stadion,,,
,,,,,,,,,,,
28,Sun,2019-11-10,,Rosenborg,,Bodø/Glimt,,Lerkendal Stadion,,,
28,Sun,2019-11-10,,Mjøndalen,,Ranheim,,Consto Arena,,,
28,Sun,2019-11-10,,Lillestrøm,,Stabæk,,Åråsen Stadion,,,
28,Sun,2019-11-10,,Tromsø,,Vålerenga,,Alfheim Stadion,,,
28,Sun,2019-11-10,,Molde,,Strømsgodset,,Aker Stadion,,,
28,Sun,2019-11-10,,Haugesund,,Viking,,Haugesund Stadion,,,
28,Sun,2019-11-10,,Brann,,Odd,,Brann Stadion,,,
28,Sun,2019-11-10,,Kristiansund,,Sarpsborg 08,,Kristiansund Stadion,,,
,,,,,,,,,,,
29,Sun,2019-11-24,,Stabæk,,Mjøndalen,,Nadderud Stadion,,,
29,Sun,2019-11-24,,Bodø/Glimt,,Kristiansund,,Aspmyra Stadion,,,
29,Sun,2019-11-24,,Viking,,Rosenborg,,Viking Stadion,,,
29,Sun,2019-11-24,,Vålerenga,,Molde,,Intility Arena,,,
29,Sun,2019-11-24,,Ranheim,,Lillestrøm,,EXTRA Arena,,,
29,Sun,2019-11-24,,Odd,,Tromsø,,Skagerak Arena,,,
29,Sun,2019-11-24,,Strømsgodset,,Brann,,Marienlyst Stadion,,,
29,Sun,2019-11-24,,Sarpsborg 08,,Haugesund,,Sarpsborg Stadion,,,
,,,,,,,,,,,
30,Sat,2019-11-30,,Kristiansund,,Strømsgodset,,Kristiansund Stadion,,,
30,Sat,2019-11-30,,Lillestrøm,,Sarpsborg 08,,Åråsen Stadion,,,
30,Sat,2019-11-30,,Tromsø,,Stabæk,,Alfheim Stadion,,,
30,Sat,2019-11-30,,Brann,,Viking,,Brann Stadion,,,
30,Sat,2019-11-30,,Haugesund,,Odd,,Haugesund Stadion,,,
