Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
22,Thu,2019-08-15,19:35 (13:35),Wuhan Zall,2–1,Shandong Lunen,21033,Wuhan Sports Center Stadium,Ma Li,Match Report,
22,Thu,2019-08-15,19:35 (13:35),Dalian Yifang,0–2,Beijing Guoan,42998,Dalian Sports Center,Mark Clattenburg,Match Report,
,,,,,,,,,,,
24,Fri,2019-09-13,19:35 (13:35),Shenzhen,1–1,Beijing Guoan,,Shenzhen Universiade Sports Centre,Milorad Mažić,Match Report,
24,Fri,2019-09-13,19:35 (13:35),Shandong Lunen,3–1,Shanghai SIPG,,Jinan Olympic Sports Center Stadium,Mark Clattenburg,Match Report,
24,Fri,2019-09-13,19:35 (13:35),Jiangsu Suning,3–1,Guangzhou Evg,,Nanjing Olympic Sports Center,Shi Zhenlu,Match Report,
24,Sat,2019-09-14,19:35 (13:35),Henan Jianye,4–1,Hebei Fortune,,Zhengzhou Hanghai Stadium,Wang Zhe,Match Report,
24,Sat,2019-09-14,19:35 (13:35),Guangzhou R&F,2–1,Tianjin Tianhai,,Yuexiushan Stadium,Kevin Blom,Match Report,
24,Sun,2019-09-15,17:30 (11:30),Shanghai Shen,0–3,Tianjin TEDA,,Hongkou Stadium,Li Haixin,Match Report,
24,Sun,2019-09-15,19:35 (13:35),Wuhan Zall,1–0,Dalian Yifang,,Wuhan Sports Center Stadium,Guan Xing,Match Report,
,,,,,,,,,,,
25,Fri,2019-09-20,19:35 (13:35),Chongqing SWM,,Jiangsu Suning,,Chongqing Olympic Sports Center,,,
25,Sat,2019-09-21,15:30 (09:30),Dalian Yifang,,Shenzhen,,Dalian Sports Center,,,
25,Sat,2019-09-21,19:35 (13:35),Hebei Fortune,,Tianjin TEDA,,Langfang City Sports Center,,,
25,Sat,2019-09-21,19:35 (13:35),Shandong Lunen,,Shanghai Shen,,Jinan Olympic Sports Center Stadium,,,
25,Sun,2019-09-22,17:30 (11:30),Tianjin Tianhai,,Beijing Guoan,,Tianjin Olympic Center Stadium,,,
25,Sun,2019-09-22,19:35 (13:35),Shanghai SIPG,,Henan Jianye,,Shanghai Stadium,,,
25,Sun,2019-09-22,20:00 (14:00),Guangzhou Evg,,Wuhan Zall,,Tianhe Stadium,,,
,,,,,,,,,,,
23,Thu,2019-09-26,19:35 (13:35),Shanghai Shen,,Shenzhen,,Hongkou Stadium,,,
,,,,,,,,,,,
24,Sun,2019-10-13,19:35 (13:35),Beijing Renhe,,Chongqing SWM,,Beijing Fengtai Stadium,,,
,,,,,,,,,,,
26,Fri,2019-10-18,19:35 (13:35),Shenzhen,,Guangzhou Evg,,Shenzhen Universiade Sports Centre,,,
26,Fri,2019-10-18,19:35 (13:35),Tianjin Tianhai,,Wuhan Zall,,Tianjin Olympic Center Stadium,,,
26,Sat,2019-10-19,17:30 (11:30),Guangzhou R&F,,Shandong Lunen,,Yuexiushan Stadium,,,
26,Sat,2019-10-19,19:35 (13:35),Beijing Guoan,,Shanghai SIPG,,Workers' Stadium,,,
26,Sun,2019-10-20,15:30 (09:30),Tianjin TEDA,,Beijing Renhe,,Tianjin Olympic Center Stadium,,,
26,Sun,2019-10-20,19:35 (13:35),Henan Jianye,,Chongqing SWM,,Zhengzhou Hanghai Stadium,,,
26,Sun,2019-10-20,19:35 (13:35),Shanghai Shen,,Dalian Yifang,,Hongkou Stadium,,,
26,Sun,2019-10-20,19:35 (13:35),Jiangsu Suning,,Hebei Fortune,,Nanjing Olympic Sports Center,,,
,,,,,,,,,,,
27,Fri,2019-10-25,19:35 (13:35),Chongqing SWM,,Shanghai Shen,,Chongqing Olympic Sports Center,,,
27,Sat,2019-10-26,15:30 (09:30),Hebei Fortune,,Guangzhou R&F,,Langfang City Sports Center,,,
27,Sat,2019-10-26,19:35 (13:35),Shenzhen,,Wuhan Zall,,Shenzhen Universiade Sports Centre,,,
27,Sat,2019-10-26,19:35 (13:35),Beijing Guoan,,Tianjin TEDA,,Workers' Stadium,,,
27,Sun,2019-10-27,16:30 (09:30),Tianjin Tianhai,,Beijing Renhe,,Tianjin Olympic Center Stadium,,,
27,Sun,2019-10-27,20:35 (13:35),Shanghai SIPG,,Dalian Yifang,,Shanghai Stadium,,,
27,Sun,2019-10-27,20:35 (13:35),Guangzhou Evg,,Henan Jianye,,Tianhe Stadium,,,
27,Sun,2019-10-27,20:35 (13:35),Jiangsu Suning,,Shandong Lunen,,Nanjing Olympic Sports Center,,,
,,,,,,,,,,,
25,Fri,2019-11-01,15:30 (08:30),Beijing Renhe,,Guangzhou R&F,,Beijing Fengtai Stadium,,,
,,,,,,,,,,,
28,Fri,2019-11-22,20:35 (13:35),Shandong Lunen,,Chongqing SWM,,Jinan Olympic Sports Center Stadium,,,
28,Fri,2019-11-22,20:35 (13:35),Henan Jianye,,Tianjin Tianhai,,Zhengzhou Hanghai Stadium,,,
28,Fri,2019-11-22,20:35 (13:35),Shanghai Shen,,Beijing Guoan,,Hongkou Stadium,,,
28,Sat,2019-11-23,16:30 (09:30),Dalian Yifang,,Hebei Fortune,,Dalian Sports Center,,,
28,Sat,2019-11-23,16:30 (09:30),Wuhan Zall,,Guangzhou R&F,,Wuhan Sports Center Stadium,,,
28,Sat,2019-11-23,16:30 (09:30),Tianjin TEDA,,Shenzhen,,Tianjin Olympic Center Stadium,,,
28,Sat,2019-11-23,16:30 (09:30),Beijing Renhe,,Jiangsu Suning,,Beijing Fengtai Stadium,,,
28,Sat,2019-11-23,20:35 (13:35),Guangzhou Evg,,Shanghai SIPG,,Tianhe Stadium,,,
,,,,,,,,,,,
29,Wed,2019-11-27,20:35 (13:35),Shandong Lunen,,Tianjin TEDA,,Jinan Olympic Sports Center Stadium,,,
29,Wed,2019-11-27,20:35 (13:35),Shanghai Shen,,Jiangsu Suning,,Hongkou Stadium,,,
29,Wed,2019-11-27,20:35 (13:35),Guangzhou R&F,,Beijing Guoan,,Yuexiushan Stadium,,,
29,Wed,2019-11-27,20:35 (13:35),Shenzhen,,Henan Jianye,,Shenzhen Universiade Sports Centre,,,
29,Wed,2019-11-27,20:35 (13:35),Tianjin Tianhai,,Dalian Yifang,,Tianjin Olympic Center Stadium,,,
29,Wed,2019-11-27,20:35 (13:35),Beijing Renhe,,Shanghai SIPG,,Beijing Fengtai Stadium,,,
29,Wed,2019-11-27,20:35 (13:35),Chongqing SWM,,Wuhan Zall,,Chongqing Olympic Sports Center,,,
29,Wed,2019-11-27,20:35 (13:35),Hebei Fortune,,Guangzhou Evg,,Langfang City Sports Center,,,
,,,,,,,,,,,
30,Sun,2019-12-01,16:00 (09:00),Beijing Guoan,,Shandong Lunen,,Workers' Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Guangzhou Evg,,Shanghai Shen,,Tianhe Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Dalian Yifang,,Beijing Renhe,,Dalian Sports Center,,,
30,Sun,2019-12-01,16:00 (09:00),Wuhan Zall,,Hebei Fortune,,Wuhan Sports Center Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Shanghai SIPG,,Shenzhen,,Shanghai Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Tianjin TEDA,,Chongqing SWM,,Tianjin Olympic Center Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Henan Jianye,,Guangzhou R&F,,Zhengzhou Hanghai Stadium,,,
30,Sun,2019-12-01,16:00 (09:00),Jiangsu Suning,,Tianjin Tianhai,,Nanjing Olympic Sports Center,,,
